,date,cust,prod,demand
21699,2019-06-30,DC_高松市,J,1.0
21700,2019-06-30,DC_札幌市,A,0.0
21701,2019-06-30,DC_札幌市,B,0.0
21702,2019-06-30,DC_札幌市,C,0.0
21703,2019-06-30,DC_札幌市,D,0.0
21704,2019-06-30,DC_札幌市,E,0.0
21705,2019-06-30,DC_札幌市,F,0.0
21706,2019-06-30,DC_札幌市,G,0.0
21707,2019-06-30,DC_札幌市,H,0.0
21708,2019-06-30,DC_札幌市,I,0.0
21709,2019-06-30,DC_札幌市,J,0.0
21710,2019-06-30,DC_盛岡市,A,0.0
21711,2019-06-30,DC_盛岡市,B,0.0
21712,2019-06-30,DC_盛岡市,C,2.0
21713,2019-06-30,DC_盛岡市,D,0.0
21714,2019-06-30,DC_盛岡市,E,0.0
21715,2019-06-30,DC_盛岡市,F,0.0
21716,2019-06-30,DC_盛岡市,G,1.0
21717,2019-06-30,DC_盛岡市,H,0.0
21718,2019-06-30,DC_盛岡市,I,2.0
21719,2019-06-30,DC_盛岡市,J,1.0
21720,2019-07-01,DC_さいたま市,A,1.0
21721,2019-07-01,Plnt_Odawara,A,3.0
21722,2019-07-01,DC_さいたま市,B,2.0
21723,2019-07-01,Plnt_Odawara,B,3.0
21724,2019-07-01,DC_さいたま市,C,1.0
21725,2019-07-01,Plnt_Odawara,C,1.0
21726,2019-07-01,DC_さいたま市,D,1.0
21727,2019-07-01,Plnt_Odawara,D,3.0
21728,2019-07-01,DC_さいたま市,E,1.0
21729,2019-07-01,Plnt_Odawara,E,5.0
21730,2019-07-01,DC_さいたま市,F,3.0
21731,2019-07-01,Plnt_Chiba,F,6.0
21732,2019-07-01,DC_さいたま市,G,3.0
21733,2019-07-01,Plnt_Chiba,G,3.0
21734,2019-07-01,DC_さいたま市,H,2.0
21735,2019-07-01,Plnt_Chiba,H,5.0
21736,2019-07-01,DC_さいたま市,I,1.0
21737,2019-07-01,Plnt_Chiba,I,4.0
21738,2019-07-01,DC_さいたま市,J,4.0
21739,2019-07-01,Plnt_Chiba,J,6.0
21740,2019-07-01,DC_大津市,A,0.0
21741,2019-07-01,Plnt_Osaka,A,3.0
21742,2019-07-01,DC_大津市,B,0.0
21743,2019-07-01,Plnt_Osaka,B,3.0
21744,2019-07-01,DC_大津市,C,3.0
21745,2019-07-01,Plnt_Osaka,C,6.0
21746,2019-07-01,DC_大津市,D,0.0
21747,2019-07-01,Plnt_Osaka,D,4.0
21748,2019-07-01,DC_大津市,E,0.0
21749,2019-07-01,Plnt_Osaka,E,6.0
21750,2019-07-01,DC_大津市,F,0.0
21751,2019-07-01,Plnt_Odawara,F,2.0
21752,2019-07-01,DC_大津市,G,1.0
21753,2019-07-01,Plnt_Odawara,G,7.0
21754,2019-07-01,DC_大津市,H,0.0
21755,2019-07-01,Plnt_Odawara,H,2.0
21756,2019-07-01,DC_大津市,I,3.0
21757,2019-07-01,Plnt_Odawara,I,8.0
21758,2019-07-01,DC_大津市,J,1.0
21759,2019-07-01,Plnt_Odawara,J,7.0
21760,2019-07-01,DC_山形市,A,0.0
21761,2019-07-01,DC_山形市,B,0.0
21762,2019-07-01,DC_山形市,C,0.0
21763,2019-07-01,DC_山形市,D,2.0
21764,2019-07-01,DC_山形市,E,3.0
21765,2019-07-01,DC_山形市,F,1.0
21766,2019-07-01,DC_山形市,G,0.0
21767,2019-07-01,DC_山形市,H,1.0
21768,2019-07-01,DC_山形市,I,0.0
21769,2019-07-01,DC_山形市,J,2.0
21770,2019-07-01,DC_福岡市,A,0.0
21771,2019-07-01,DC_福岡市,B,1.0
21772,2019-07-01,DC_福岡市,C,0.0
21773,2019-07-01,DC_福岡市,D,0.0
21774,2019-07-01,DC_福岡市,E,0.0
21775,2019-07-01,DC_福岡市,F,0.0
21776,2019-07-01,DC_福岡市,G,1.0
21777,2019-07-01,DC_福岡市,H,0.0
21778,2019-07-01,DC_福岡市,I,1.0
21779,2019-07-01,DC_福岡市,J,0.0
21780,2019-07-01,DC_岐阜市,A,0.0
21781,2019-07-01,DC_岐阜市,B,0.0
21782,2019-07-01,DC_岐阜市,C,1.0
21783,2019-07-01,DC_岐阜市,D,2.0
21784,2019-07-01,DC_岐阜市,E,2.0
21785,2019-07-01,DC_岐阜市,F,2.0
21786,2019-07-01,DC_岐阜市,G,4.0
21787,2019-07-01,DC_岐阜市,H,0.0
21788,2019-07-01,DC_岐阜市,I,2.0
21789,2019-07-01,DC_岐阜市,J,2.0
21790,2019-07-01,DC_熊本市,A,1.0
21791,2019-07-01,DC_熊本市,B,1.0
21792,2019-07-01,DC_熊本市,C,0.0
21793,2019-07-01,DC_熊本市,D,0.0
21794,2019-07-01,DC_熊本市,E,1.0
21795,2019-07-01,DC_熊本市,F,0.0
21796,2019-07-01,DC_熊本市,G,0.0
21797,2019-07-01,DC_熊本市,H,0.0
21798,2019-07-01,DC_熊本市,I,1.0
21799,2019-07-01,DC_熊本市,J,2.0
21800,2019-07-01,DC_宮崎市,A,1.0
21801,2019-07-01,DC_宮崎市,B,0.0
21802,2019-07-01,DC_宮崎市,C,0.0
21803,2019-07-01,DC_宮崎市,D,0.0
21804,2019-07-01,DC_宮崎市,E,0.0
21805,2019-07-01,DC_宮崎市,F,0.0
21806,2019-07-01,DC_宮崎市,G,0.0
21807,2019-07-01,DC_宮崎市,H,1.0
21808,2019-07-01,DC_宮崎市,I,0.0
21809,2019-07-01,DC_宮崎市,J,1.0
21810,2019-07-01,DC_高松市,A,1.0
21811,2019-07-01,DC_高松市,B,1.0
21812,2019-07-01,DC_高松市,C,2.0
21813,2019-07-01,DC_高松市,D,2.0
21814,2019-07-01,DC_高松市,E,3.0
21815,2019-07-01,DC_高松市,F,2.0
21816,2019-07-01,DC_高松市,G,1.0
21817,2019-07-01,DC_高松市,H,1.0
21818,2019-07-01,DC_高松市,I,1.0
21819,2019-07-01,DC_高松市,J,1.0
21820,2019-07-01,DC_札幌市,A,1.0
21821,2019-07-01,DC_札幌市,B,0.0
21822,2019-07-01,DC_札幌市,C,0.0
21823,2019-07-01,DC_札幌市,D,0.0
21824,2019-07-01,DC_札幌市,E,0.0
21825,2019-07-01,DC_札幌市,F,0.0
21826,2019-07-01,DC_札幌市,G,0.0
21827,2019-07-01,DC_札幌市,H,0.0
21828,2019-07-01,DC_札幌市,I,2.0
21829,2019-07-01,DC_札幌市,J,0.0
21830,2019-07-01,DC_盛岡市,A,1.0
21831,2019-07-01,DC_盛岡市,B,1.0
21832,2019-07-01,DC_盛岡市,C,0.0
21833,2019-07-01,DC_盛岡市,D,0.0
21834,2019-07-01,DC_盛岡市,E,1.0
21835,2019-07-01,DC_盛岡市,F,0.0
21836,2019-07-01,DC_盛岡市,G,0.0
21837,2019-07-01,DC_盛岡市,H,2.0
21838,2019-07-01,DC_盛岡市,I,1.0
21839,2019-07-01,DC_盛岡市,J,0.0
21840,2019-07-02,DC_さいたま市,A,2.0
21841,2019-07-02,Plnt_Odawara,A,4.0
21842,2019-07-02,DC_さいたま市,B,6.0
21843,2019-07-02,Plnt_Odawara,B,12.0
21844,2019-07-02,DC_さいたま市,C,8.0
21845,2019-07-02,Plnt_Odawara,C,15.0
21846,2019-07-02,DC_さいたま市,D,7.0
21847,2019-07-02,Plnt_Odawara,D,7.0
21848,2019-07-02,DC_さいたま市,E,5.0
21849,2019-07-02,Plnt_Odawara,E,14.0
21850,2019-07-02,DC_さいたま市,F,8.0
21851,2019-07-02,Plnt_Chiba,F,28.587380898483318
21852,2019-07-02,DC_さいたま市,G,34.0
21853,2019-07-02,Plnt_Chiba,G,71.0
21854,2019-07-02,DC_さいたま市,H,3.0
21855,2019-07-02,Plnt_Chiba,H,5.0
21856,2019-07-02,DC_さいたま市,I,12.0
21857,2019-07-02,Plnt_Chiba,I,24.0
21858,2019-07-02,DC_さいたま市,J,1.0
21859,2019-07-02,Plnt_Chiba,J,4.0
21860,2019-07-02,DC_大津市,A,7.0
21861,2019-07-02,Plnt_Osaka,A,17.0
21862,2019-07-02,DC_大津市,B,37.0
21863,2019-07-02,Plnt_Osaka,B,89.0
21864,2019-07-02,DC_大津市,C,35.0
21865,2019-07-02,Plnt_Osaka,C,86.0
21866,2019-07-02,DC_大津市,D,8.0
21867,2019-07-02,Plnt_Osaka,D,19.0
21868,2019-07-02,DC_大津市,E,21.0
21869,2019-07-02,Plnt_Osaka,E,53.0
21870,2019-07-02,DC_大津市,F,22.0
21871,2019-07-02,Plnt_Odawara,F,36.41261910151668
21872,2019-07-02,DC_大津市,G,129.0
21873,2019-07-02,Plnt_Odawara,G,343.0
21874,2019-07-02,DC_大津市,H,12.0
21875,2019-07-02,Plnt_Odawara,H,28.0
21876,2019-07-02,DC_大津市,I,37.0
21877,2019-07-02,Plnt_Odawara,I,103.0
21878,2019-07-02,DC_大津市,J,2.0
21879,2019-07-02,Plnt_Odawara,J,5.0
21880,2019-07-02,DC_山形市,A,2.0
21881,2019-07-02,DC_山形市,B,3.0
21882,2019-07-02,DC_山形市,C,3.0
21883,2019-07-02,DC_山形市,D,0.0
21884,2019-07-02,DC_山形市,E,5.0
21885,2019-07-02,DC_山形市,F,1.0
21886,2019-07-02,DC_山形市,G,16.0
21887,2019-07-02,DC_山形市,H,1.0
21888,2019-07-02,DC_山形市,I,5.0
21889,2019-07-02,DC_山形市,J,0.0
21890,2019-07-02,DC_福岡市,A,4.0
21891,2019-07-02,DC_福岡市,B,11.0
21892,2019-07-02,DC_福岡市,C,13.0
21893,2019-07-02,DC_福岡市,D,3.0
21894,2019-07-02,DC_福岡市,E,5.0
21895,2019-07-02,DC_福岡市,F,7.0
21896,2019-07-02,DC_福岡市,G,48.0
21897,2019-07-02,DC_福岡市,H,2.0
21898,2019-07-02,DC_福岡市,I,16.0
21899,2019-07-02,DC_福岡市,J,0.0
21900,2019-07-02,DC_岐阜市,A,4.0
21901,2019-07-02,DC_岐阜市,B,18.0
21902,2019-07-02,DC_岐阜市,C,17.0
21903,2019-07-02,DC_岐阜市,D,4.0
21904,2019-07-02,DC_岐阜市,E,13.0
21905,2019-07-02,DC_岐阜市,F,8.0
21906,2019-07-02,DC_岐阜市,G,72.0
21907,2019-07-02,DC_岐阜市,H,6.0
21908,2019-07-02,DC_岐阜市,I,24.0
21909,2019-07-02,DC_岐阜市,J,2.0
21910,2019-07-02,DC_熊本市,A,0.0
21911,2019-07-02,DC_熊本市,B,3.0
21912,2019-07-02,DC_熊本市,C,2.0
21913,2019-07-02,DC_熊本市,D,1.0
21914,2019-07-02,DC_熊本市,E,1.0
21915,2019-07-02,DC_熊本市,F,1.0
21916,2019-07-02,DC_熊本市,G,12.0
21917,2019-07-02,DC_熊本市,H,0.0
21918,2019-07-02,DC_熊本市,I,3.0
21919,2019-07-02,DC_熊本市,J,0.0
21920,2019-07-02,DC_宮崎市,A,1.0
21921,2019-07-02,DC_宮崎市,B,5.0
21922,2019-07-02,DC_宮崎市,C,6.0
21923,2019-07-02,DC_宮崎市,D,0.0
21924,2019-07-02,DC_宮崎市,E,3.0
21925,2019-07-02,DC_宮崎市,F,6.0
21926,2019-07-02,DC_宮崎市,G,28.0
21927,2019-07-02,DC_宮崎市,H,1.0
21928,2019-07-02,DC_宮崎市,I,7.0
21929,2019-07-02,DC_宮崎市,J,0.0
21930,2019-07-02,DC_高松市,A,1.0
21931,2019-07-02,DC_高松市,B,15.0
21932,2019-07-02,DC_高松市,C,13.0
21933,2019-07-02,DC_高松市,D,3.0
21934,2019-07-02,DC_高松市,E,10.0
21935,2019-07-02,DC_高松市,F,8.0
21936,2019-07-02,DC_高松市,G,54.0
21937,2019-07-02,DC_高松市,H,7.0
21938,2019-07-02,DC_高松市,I,16.0
21939,2019-07-02,DC_高松市,J,1.0
21940,2019-07-02,DC_札幌市,A,0.0
21941,2019-07-02,DC_札幌市,B,0.0
21942,2019-07-02,DC_札幌市,C,0.0
21943,2019-07-02,DC_札幌市,D,0.0
21944,2019-07-02,DC_札幌市,E,0.0
21945,2019-07-02,DC_札幌市,F,0.0
21946,2019-07-02,DC_札幌市,G,1.0
21947,2019-07-02,DC_札幌市,H,1.0
21948,2019-07-02,DC_札幌市,I,0.0
21949,2019-07-02,DC_札幌市,J,1.0
21950,2019-07-02,DC_盛岡市,A,0.0
21951,2019-07-02,DC_盛岡市,B,3.0
21952,2019-07-02,DC_盛岡市,C,4.0
21953,2019-07-02,DC_盛岡市,D,0.0
21954,2019-07-02,DC_盛岡市,E,4.0
21955,2019-07-02,DC_盛岡市,F,4.0
21956,2019-07-02,DC_盛岡市,G,20.0
21957,2019-07-02,DC_盛岡市,H,0.0
21958,2019-07-02,DC_盛岡市,I,7.0
21959,2019-07-02,DC_盛岡市,J,2.0
21960,2019-07-03,DC_さいたま市,A,4.0
21961,2019-07-03,Plnt_Odawara,A,7.0
21962,2019-07-03,DC_さいたま市,B,7.0
21963,2019-07-03,Plnt_Odawara,B,16.0
21964,2019-07-03,DC_さいたま市,C,11.0
21965,2019-07-03,Plnt_Odawara,C,24.0
21966,2019-07-03,DC_さいたま市,D,1.0
21967,2019-07-03,Plnt_Odawara,D,2.0
21968,2019-07-03,DC_さいたま市,E,4.0
21969,2019-07-03,Plnt_Odawara,E,11.0
21970,2019-07-03,DC_さいたま市,F,6.0
21971,2019-07-03,Plnt_Chiba,F,30.932261848414377
21972,2019-07-03,DC_さいたま市,G,43.0
21973,2019-07-03,Plnt_Chiba,G,87.0
21974,2019-07-03,DC_さいたま市,H,4.0
21975,2019-07-03,Plnt_Chiba,H,7.0
21976,2019-07-03,DC_さいたま市,I,14.0
21977,2019-07-03,Plnt_Chiba,I,31.0
21978,2019-07-03,DC_さいたま市,J,2.0
21979,2019-07-03,Plnt_Chiba,J,7.0
21980,2019-07-03,DC_大津市,A,9.0
21981,2019-07-03,Plnt_Osaka,A,30.0
21982,2019-07-03,DC_大津市,B,46.0
21983,2019-07-03,Plnt_Osaka,B,124.0
21984,2019-07-03,DC_大津市,C,40.0
21985,2019-07-03,Plnt_Osaka,C,108.0
21986,2019-07-03,DC_大津市,D,9.0
21987,2019-07-03,Plnt_Osaka,D,26.0
21988,2019-07-03,DC_大津市,E,22.0
21989,2019-07-03,Plnt_Osaka,E,58.0
21990,2019-07-03,DC_大津市,F,23.0
21991,2019-07-03,Plnt_Odawara,F,37.06773815158562
21992,2019-07-03,DC_大津市,G,149.0
21993,2019-07-03,Plnt_Odawara,G,397.0
21994,2019-07-03,DC_大津市,H,16.0
21995,2019-07-03,Plnt_Odawara,H,30.0
21996,2019-07-03,DC_大津市,I,54.0
21997,2019-07-03,Plnt_Odawara,I,134.0
21998,2019-07-03,DC_大津市,J,1.0
21999,2019-07-03,Plnt_Odawara,J,7.0
22000,2019-07-03,DC_山形市,A,1.0
22001,2019-07-03,DC_山形市,B,4.0
22002,2019-07-03,DC_山形市,C,6.0
22003,2019-07-03,DC_山形市,D,0.0
22004,2019-07-03,DC_山形市,E,2.0
22005,2019-07-03,DC_山形市,F,0.0
22006,2019-07-03,DC_山形市,G,19.0
22007,2019-07-03,DC_山形市,H,2.0
22008,2019-07-03,DC_山形市,I,9.0
22009,2019-07-03,DC_山形市,J,3.0
22010,2019-07-03,DC_福岡市,A,4.0
22011,2019-07-03,DC_福岡市,B,19.0
22012,2019-07-03,DC_福岡市,C,13.0
22013,2019-07-03,DC_福岡市,D,5.0
22014,2019-07-03,DC_福岡市,E,7.0
22015,2019-07-03,DC_福岡市,F,7.0
22016,2019-07-03,DC_福岡市,G,55.0
22017,2019-07-03,DC_福岡市,H,2.0
22018,2019-07-03,DC_福岡市,I,18.0
22019,2019-07-03,DC_福岡市,J,0.0
22020,2019-07-03,DC_岐阜市,A,7.0
22021,2019-07-03,DC_岐阜市,B,27.0
22022,2019-07-03,DC_岐阜市,C,23.0
22023,2019-07-03,DC_岐阜市,D,5.0
22024,2019-07-03,DC_岐阜市,E,15.0
22025,2019-07-03,DC_岐阜市,F,13.0
22026,2019-07-03,DC_岐阜市,G,86.0
22027,2019-07-03,DC_岐阜市,H,6.0
22028,2019-07-03,DC_岐阜市,I,30.0
22029,2019-07-03,DC_岐阜市,J,3.0
22030,2019-07-03,DC_熊本市,A,2.0
22031,2019-07-03,DC_熊本市,B,3.0
22032,2019-07-03,DC_熊本市,C,4.0
22033,2019-07-03,DC_熊本市,D,0.0
22034,2019-07-03,DC_熊本市,E,2.0
22035,2019-07-03,DC_熊本市,F,1.0
22036,2019-07-03,DC_熊本市,G,9.0
22037,2019-07-03,DC_熊本市,H,0.0
22038,2019-07-03,DC_熊本市,I,5.0
22039,2019-07-03,DC_熊本市,J,0.0
22040,2019-07-03,DC_宮崎市,A,4.0
22041,2019-07-03,DC_宮崎市,B,9.0
22042,2019-07-03,DC_宮崎市,C,9.0
22043,2019-07-03,DC_宮崎市,D,3.0
22044,2019-07-03,DC_宮崎市,E,4.0
22045,2019-07-03,DC_宮崎市,F,7.0
22046,2019-07-03,DC_宮崎市,G,32.0
22047,2019-07-03,DC_宮崎市,H,3.0
22048,2019-07-03,DC_宮崎市,I,11.0
22049,2019-07-03,DC_宮崎市,J,1.0
22050,2019-07-03,DC_高松市,A,4.0
22051,2019-07-03,DC_高松市,B,20.0
22052,2019-07-03,DC_高松市,C,19.0
22053,2019-07-03,DC_高松市,D,4.0
22054,2019-07-03,DC_高松市,E,8.0
22055,2019-07-03,DC_高松市,F,7.0
22056,2019-07-03,DC_高松市,G,66.0
22057,2019-07-03,DC_高松市,H,3.0
22058,2019-07-03,DC_高松市,I,16.0
22059,2019-07-03,DC_高松市,J,2.0
22060,2019-07-03,DC_札幌市,A,0.0
22061,2019-07-03,DC_札幌市,B,0.0
22062,2019-07-03,DC_札幌市,C,1.0
22063,2019-07-03,DC_札幌市,D,0.0
22064,2019-07-03,DC_札幌市,E,0.0
22065,2019-07-03,DC_札幌市,F,1.0
22066,2019-07-03,DC_札幌市,G,0.0
22067,2019-07-03,DC_札幌市,H,0.0
22068,2019-07-03,DC_札幌市,I,0.0
22069,2019-07-03,DC_札幌市,J,1.0
22070,2019-07-03,DC_盛岡市,A,2.0
22071,2019-07-03,DC_盛岡市,B,5.0
22072,2019-07-03,DC_盛岡市,C,6.0
22073,2019-07-03,DC_盛岡市,D,1.0
22074,2019-07-03,DC_盛岡市,E,5.0
22075,2019-07-03,DC_盛岡市,F,3.0
22076,2019-07-03,DC_盛岡市,G,25.0
22077,2019-07-03,DC_盛岡市,H,1.0
22078,2019-07-03,DC_盛岡市,I,8.0
22079,2019-07-03,DC_盛岡市,J,1.0
22080,2019-07-04,DC_さいたま市,A,4.0
22081,2019-07-04,Plnt_Odawara,A,10.0
22082,2019-07-04,DC_さいたま市,B,9.0
22083,2019-07-04,Plnt_Odawara,B,15.0
22084,2019-07-04,DC_さいたま市,C,12.0
22085,2019-07-04,Plnt_Odawara,C,23.0
22086,2019-07-04,DC_さいたま市,D,2.0
22087,2019-07-04,Plnt_Odawara,D,4.0
22088,2019-07-04,DC_さいたま市,E,5.0
22089,2019-07-04,Plnt_Odawara,E,13.0
22090,2019-07-04,DC_さいたま市,F,9.0
22091,2019-07-04,Plnt_Chiba,F,32.27714279834544
22092,2019-07-04,DC_さいたま市,G,42.0
22093,2019-07-04,Plnt_Chiba,G,88.0
22094,2019-07-04,DC_さいたま市,H,5.0
22095,2019-07-04,Plnt_Chiba,H,8.0
22096,2019-07-04,DC_さいたま市,I,19.0
22097,2019-07-04,Plnt_Chiba,I,34.0
22098,2019-07-04,DC_さいたま市,J,1.0
22099,2019-07-04,Plnt_Chiba,J,5.0
22100,2019-07-04,DC_大津市,A,10.0
22101,2019-07-04,Plnt_Osaka,A,25.0
22102,2019-07-04,DC_大津市,B,48.0
22103,2019-07-04,Plnt_Osaka,B,124.0
22104,2019-07-04,DC_大津市,C,45.0
22105,2019-07-04,Plnt_Osaka,C,125.0
22106,2019-07-04,DC_大津市,D,9.0
22107,2019-07-04,Plnt_Osaka,D,25.0
22108,2019-07-04,DC_大津市,E,20.0
22109,2019-07-04,Plnt_Osaka,E,62.0
22110,2019-07-04,DC_大津市,F,24.0
22111,2019-07-04,Plnt_Odawara,F,35.72285720165456
22112,2019-07-04,DC_大津市,G,166.0
22113,2019-07-04,Plnt_Odawara,G,437.0
22114,2019-07-04,DC_大津市,H,14.0
22115,2019-07-04,Plnt_Odawara,H,44.0
22116,2019-07-04,DC_大津市,I,56.0
22117,2019-07-04,Plnt_Odawara,I,138.0
22118,2019-07-04,DC_大津市,J,1.0
22119,2019-07-04,Plnt_Odawara,J,6.0
22120,2019-07-04,DC_山形市,A,4.0
22121,2019-07-04,DC_山形市,B,2.0
22122,2019-07-04,DC_山形市,C,5.0
22123,2019-07-04,DC_山形市,D,1.0
22124,2019-07-04,DC_山形市,E,3.0
22125,2019-07-04,DC_山形市,F,2.0
22126,2019-07-04,DC_山形市,G,21.0
22127,2019-07-04,DC_山形市,H,0.0
22128,2019-07-04,DC_山形市,I,8.0
22129,2019-07-04,DC_山形市,J,2.0
22130,2019-07-04,DC_福岡市,A,3.0
22131,2019-07-04,DC_福岡市,B,17.0
22132,2019-07-04,DC_福岡市,C,16.0
22133,2019-07-04,DC_福岡市,D,2.0
22134,2019-07-04,DC_福岡市,E,9.0
22135,2019-07-04,DC_福岡市,F,6.0
22136,2019-07-04,DC_福岡市,G,58.0
22137,2019-07-04,DC_福岡市,H,5.0
22138,2019-07-04,DC_福岡市,I,15.0
22139,2019-07-04,DC_福岡市,J,1.0
22140,2019-07-04,DC_岐阜市,A,4.0
22141,2019-07-04,DC_岐阜市,B,27.0
22142,2019-07-04,DC_岐阜市,C,28.0
22143,2019-07-04,DC_岐阜市,D,4.0
22144,2019-07-04,DC_岐阜市,E,15.0
22145,2019-07-04,DC_岐阜市,F,11.0
22146,2019-07-04,DC_岐阜市,G,95.0
22147,2019-07-04,DC_岐阜市,H,12.0
22148,2019-07-04,DC_岐阜市,I,27.0
22149,2019-07-04,DC_岐阜市,J,3.0
22150,2019-07-04,DC_熊本市,A,1.0
22151,2019-07-04,DC_熊本市,B,1.0
22152,2019-07-04,DC_熊本市,C,4.0
22153,2019-07-04,DC_熊本市,D,3.0
22154,2019-07-04,DC_熊本市,E,1.0
22155,2019-07-04,DC_熊本市,F,1.0
22156,2019-07-04,DC_熊本市,G,13.0
22157,2019-07-04,DC_熊本市,H,3.0
22158,2019-07-04,DC_熊本市,I,4.0
22159,2019-07-04,DC_熊本市,J,1.0
22160,2019-07-04,DC_宮崎市,A,2.0
22161,2019-07-04,DC_宮崎市,B,10.0
22162,2019-07-04,DC_宮崎市,C,10.0
22163,2019-07-04,DC_宮崎市,D,0.0
22164,2019-07-04,DC_宮崎市,E,7.0
22165,2019-07-04,DC_宮崎市,F,6.0
22166,2019-07-04,DC_宮崎市,G,36.0
22167,2019-07-04,DC_宮崎市,H,5.0
22168,2019-07-04,DC_宮崎市,I,13.0
22169,2019-07-04,DC_宮崎市,J,0.0
22170,2019-07-04,DC_高松市,A,5.0
22171,2019-07-04,DC_高松市,B,21.0
22172,2019-07-04,DC_高松市,C,22.0
22173,2019-07-04,DC_高松市,D,7.0
22174,2019-07-04,DC_高松市,E,10.0
22175,2019-07-04,DC_高松市,F,7.0
22176,2019-07-04,DC_高松市,G,69.0
22177,2019-07-04,DC_高松市,H,5.0
22178,2019-07-04,DC_高松市,I,23.0
22179,2019-07-04,DC_高松市,J,0.0
22180,2019-07-04,DC_札幌市,A,1.0
22181,2019-07-04,DC_札幌市,B,0.0
22182,2019-07-04,DC_札幌市,C,0.0
22183,2019-07-04,DC_札幌市,D,0.0
22184,2019-07-04,DC_札幌市,E,1.0
22185,2019-07-04,DC_札幌市,F,0.0
22186,2019-07-04,DC_札幌市,G,0.0
22187,2019-07-04,DC_札幌市,H,0.0
22188,2019-07-04,DC_札幌市,I,1.0
22189,2019-07-04,DC_札幌市,J,0.0
22190,2019-07-04,DC_盛岡市,A,1.0
22191,2019-07-04,DC_盛岡市,B,4.0
22192,2019-07-04,DC_盛岡市,C,6.0
22193,2019-07-04,DC_盛岡市,D,1.0
22194,2019-07-04,DC_盛岡市,E,4.0
22195,2019-07-04,DC_盛岡市,F,2.0
22196,2019-07-04,DC_盛岡市,G,25.0
22197,2019-07-04,DC_盛岡市,H,3.0
22198,2019-07-04,DC_盛岡市,I,6.0
22199,2019-07-04,DC_盛岡市,J,2.0
22200,2019-07-05,DC_さいたま市,A,1.0
22201,2019-07-05,Plnt_Odawara,A,3.0
22202,2019-07-05,DC_さいたま市,B,8.0
22203,2019-07-05,Plnt_Odawara,B,16.0
22204,2019-07-05,DC_さいたま市,C,11.0
22205,2019-07-05,Plnt_Odawara,C,20.0
22206,2019-07-05,DC_さいたま市,D,3.0
22207,2019-07-05,Plnt_Odawara,D,5.0
22208,2019-07-05,DC_さいたま市,E,2.0
22209,2019-07-05,Plnt_Odawara,E,3.0
22210,2019-07-05,DC_さいたま市,F,7.0
22211,2019-07-05,Plnt_Chiba,F,31.13857139917272
22212,2019-07-05,DC_さいたま市,G,29.0
22213,2019-07-05,Plnt_Chiba,G,63.0
22214,2019-07-05,DC_さいたま市,H,4.0
22215,2019-07-05,Plnt_Chiba,H,9.0
22216,2019-07-05,DC_さいたま市,I,17.0
22217,2019-07-05,Plnt_Chiba,I,25.0
22218,2019-07-05,DC_さいたま市,J,0.0
22219,2019-07-05,Plnt_Chiba,J,0.0
22220,2019-07-05,DC_大津市,A,5.0
22221,2019-07-05,Plnt_Osaka,A,17.0
22222,2019-07-05,DC_大津市,B,30.0
22223,2019-07-05,Plnt_Osaka,B,79.0
22224,2019-07-05,DC_大津市,C,28.0
22225,2019-07-05,Plnt_Osaka,C,73.0
22226,2019-07-05,DC_大津市,D,9.0
22227,2019-07-05,Plnt_Osaka,D,17.0
22228,2019-07-05,DC_大津市,E,16.0
22229,2019-07-05,Plnt_Osaka,E,35.0
22230,2019-07-05,DC_大津市,F,12.0
22231,2019-07-05,Plnt_Odawara,F,26.86142860082728
22232,2019-07-05,DC_大津市,G,113.0
22233,2019-07-05,Plnt_Odawara,G,303.0
22234,2019-07-05,DC_大津市,H,9.0
22235,2019-07-05,Plnt_Odawara,H,24.0
22236,2019-07-05,DC_大津市,I,38.0
22237,2019-07-05,Plnt_Odawara,I,104.0
22238,2019-07-05,DC_大津市,J,0.0
22239,2019-07-05,Plnt_Odawara,J,2.0
22240,2019-07-05,DC_山形市,A,1.0
22241,2019-07-05,DC_山形市,B,5.0
22242,2019-07-05,DC_山形市,C,2.0
22243,2019-07-05,DC_山形市,D,1.0
22244,2019-07-05,DC_山形市,E,0.0
22245,2019-07-05,DC_山形市,F,4.0
22246,2019-07-05,DC_山形市,G,16.0
22247,2019-07-05,DC_山形市,H,3.0
22248,2019-07-05,DC_山形市,I,4.0
22249,2019-07-05,DC_山形市,J,0.0
22250,2019-07-05,DC_福岡市,A,4.0
22251,2019-07-05,DC_福岡市,B,10.0
22252,2019-07-05,DC_福岡市,C,9.0
22253,2019-07-05,DC_福岡市,D,0.0
22254,2019-07-05,DC_福岡市,E,6.0
22255,2019-07-05,DC_福岡市,F,7.0
22256,2019-07-05,DC_福岡市,G,41.0
22257,2019-07-05,DC_福岡市,H,2.0
22258,2019-07-05,DC_福岡市,I,13.0
22259,2019-07-05,DC_福岡市,J,0.0
22260,2019-07-05,DC_岐阜市,A,3.0
22261,2019-07-05,DC_岐阜市,B,17.0
22262,2019-07-05,DC_岐阜市,C,18.0
22263,2019-07-05,DC_岐阜市,D,5.0
22264,2019-07-05,DC_岐阜市,E,6.0
22265,2019-07-05,DC_岐阜市,F,11.0
22266,2019-07-05,DC_岐阜市,G,66.0
22267,2019-07-05,DC_岐阜市,H,7.0
22268,2019-07-05,DC_岐阜市,I,22.0
22269,2019-07-05,DC_岐阜市,J,1.0
