,from_node,to_node,prod,flow
965,DC_cust28,Cust_cust28,prod34,20735.810439560442
966,DC_cust28,Cust_cust28,prod39,16959.464285714283
967,DC_cust28,Cust_cust28,prod43,74541.22252747252
968,DC_cust28,Cust_cust28,prod44,61320.0
969,DC_cust28,Cust_cust28,prod46,145847.58241758242
970,DC_cust28,Cust_cust28,prod48,29723.434065934067
971,DC_cust28,Cust_cust28,prod51,57678.02197802198
972,DC_cust28,Cust_cust28,prod54,22070.467032967033
973,DC_cust28,Cust_cust28,prod60,13641.373626373626
974,DC_cust28,Cust_cust28,prod63,17118.901098901097
975,DC_cust28,Cust_cust28,prod68,22558.804945054944
976,DC_cust28,Cust_cust28,prod71,29543.94230769231
977,DC_cust28,Cust_cust28,prod73,14967.005494505493
978,DC_cust28,Cust_cust28,prod74,24798.942307692312
979,DC_cust28,Cust_cust28,prod79,19117.37637362637
980,DC_cust28,Cust_cust28,prod81,25248.173076923074
981,DC_cust28,Cust_cust28,prod89,17357.554945054944
982,DC_cust28,Cust_cust28,prod91,101343.65384615384
983,DC_cust28,Cust_cust28,prod98,67366.56593406593
984,DC_cust30,Cust_cust29,prod1,156902.87087912086
985,DC_cust30,Cust_cust29,prod23,104303.76373626375
986,DC_cust30,Cust_cust29,prod26,131491.25000000003
987,DC_cust30,Cust_cust29,prod28,85762.96703296703
988,DC_cust30,Cust_cust29,prod29,418856.55219780223
989,DC_cust30,Cust_cust29,prod34,120546.26373626373
990,DC_cust30,Cust_cust29,prod39,99132.59615384616
991,DC_cust30,Cust_cust29,prod43,425822.6373626374
992,DC_cust30,Cust_cust29,prod44,351395.72802197805
993,DC_cust30,Cust_cust29,prod46,830580.5631868131
994,DC_cust30,Cust_cust29,prod48,172249.91758241755
995,DC_cust30,Cust_cust29,prod51,330184.6153846154
996,DC_cust30,Cust_cust29,prod54,128247.36263736262
997,DC_cust30,Cust_cust29,prod60,80643.94230769228
998,DC_cust30,Cust_cust29,prod63,99745.27472527472
999,DC_cust30,Cust_cust29,prod68,131115.21978021978
1000,DC_cust30,Cust_cust29,prod71,170301.57967032964
1001,DC_cust30,Cust_cust29,prod73,87914.86263736263
1002,DC_cust30,Cust_cust29,prod74,143754.8489010989
1003,DC_cust30,Cust_cust29,prod79,111195.6456043956
1004,DC_cust30,Cust_cust29,prod81,146879.40934065933
1005,DC_cust30,Cust_cust29,prod89,102102.73351648352
1006,DC_cust30,Cust_cust29,prod91,578405.6730769231
1007,DC_cust30,Cust_cust29,prod98,385711.7445054946
1008,DC_cust30,Cust_cust30,prod1,398874.80769230775
1009,DC_cust30,Cust_cust30,prod23,266107.06043956045
1010,DC_cust30,Cust_cust30,prod26,335018.8598901099
1011,DC_cust30,Cust_cust30,prod28,219180.49450549454
1012,DC_cust30,Cust_cust30,prod29,1059326.2637362636
1013,DC_cust30,Cust_cust30,prod34,306779.4917582418
1014,DC_cust30,Cust_cust30,prod39,252871.79945054944
1015,DC_cust30,Cust_cust30,prod43,1077128.0357142857
1016,DC_cust30,Cust_cust30,prod44,888832.1565934066
1017,DC_cust30,Cust_cust30,prod46,2097350.164835165
1018,DC_cust30,Cust_cust30,prod48,437186.771978022
1019,DC_cust30,Cust_cust30,prod51,835548.1730769231
1020,DC_cust30,Cust_cust30,prod54,326507.54120879114
1021,DC_cust30,Cust_cust30,prod60,206246.0576923077
1022,DC_cust30,Cust_cust30,prod63,255061.7994505495
1023,DC_cust30,Cust_cust30,prod68,333675.1785714286
1024,DC_cust30,Cust_cust30,prod71,432907.0467032967
1025,DC_cust30,Cust_cust30,prod73,224613.37912087917
1026,DC_cust30,Cust_cust30,prod74,365846.3186813187
1027,DC_cust30,Cust_cust30,prod79,283585.9478021978
1028,DC_cust30,Cust_cust30,prod81,373497.2802197803
1029,DC_cust30,Cust_cust30,prod89,260050.46703296702
1030,DC_cust30,Cust_cust30,prod91,1461325.631868132
1031,DC_cust30,Cust_cust30,prod98,975354.2032967034
1032,DC_cust31,Cust_cust31,prod1,27534.436813186814
1033,DC_cust31,Cust_cust31,prod23,18164.766483516483
1034,DC_cust31,Cust_cust31,prod26,22973.94230769231
1035,DC_cust31,Cust_cust31,prod28,14967.005494505494
1036,DC_cust31,Cust_cust31,prod29,73911.49725274726
1037,DC_cust31,Cust_cust31,prod34,21110.837912087914
1038,DC_cust31,Cust_cust31,prod39,17271.318681318684
1039,DC_cust31,Cust_cust31,prod43,75207.0467032967
1040,DC_cust31,Cust_cust31,prod44,61986.82692307692
1041,DC_cust31,Cust_cust31,prod46,146945.59065934064
1042,DC_cust31,Cust_cust31,prod48,30242.857142857145
1043,DC_cust31,Cust_cust31,prod51,58235.54945054946
1044,DC_cust31,Cust_cust31,prod54,22522.706043956045
1045,DC_cust31,Cust_cust31,prod60,14065.535714285714
1046,DC_cust31,Cust_cust31,prod63,17482.89835164835
1047,DC_cust31,Cust_cust31,prod68,22984.972527472528
1048,DC_cust31,Cust_cust31,prod71,29903.928571428572
1049,DC_cust31,Cust_cust31,prod73,15231.73076923077
1050,DC_cust31,Cust_cust31,prod74,25272.23901098901
1051,DC_cust31,Cust_cust31,prod79,19383.104395604394
1052,DC_cust31,Cust_cust31,prod81,25772.609890109892
1053,DC_cust31,Cust_cust31,prod89,17838.87362637363
1054,DC_cust31,Cust_cust31,prod91,102204.01098901099
1055,DC_cust31,Cust_cust31,prod98,68031.38736263737
1056,DC_cust28,Cust_cust32,prod1,11654.93131868132
1057,DC_cust28,Cust_cust32,prod23,7613.859890109889
1058,DC_cust28,Cust_cust32,prod26,9787.815934065935
1059,DC_cust28,Cust_cust32,prod28,6203.997252747253
1060,DC_cust28,Cust_cust32,prod29,31786.085164835164
1061,DC_cust28,Cust_cust32,prod34,8933.475274725275
1062,DC_cust28,Cust_cust32,prod39,7269.917582417583
1063,DC_cust28,Cust_cust32,prod43,32310.52197802198
1064,DC_cust28,Cust_cust32,prod44,26571.79945054945
1065,DC_cust28,Cust_cust32,prod46,63386.66208791209
1066,DC_cust28,Cust_cust32,prod48,12863.241758241758
1067,DC_cust28,Cust_cust32,prod51,25014.532967032967
1068,DC_cust28,Cust_cust32,prod54,9425.824175824177
1069,DC_cust28,Cust_cust32,prod60,5834.986263736264
1070,DC_cust28,Cust_cust32,prod63,7249.8626373626375
1071,DC_cust28,Cust_cust32,prod68,9666.483516483517
1072,DC_cust28,Cust_cust32,prod71,12703.804945054944
1073,DC_cust28,Cust_cust32,prod73,6361.428571428572
1074,DC_cust28,Cust_cust32,prod74,10718.365384615383
1075,DC_cust28,Cust_cust32,prod79,8144.313186813188
1076,DC_cust28,Cust_cust32,prod81,10927.93956043956
1077,DC_cust28,Cust_cust32,prod89,7484.505494505494
1078,DC_cust28,Cust_cust32,prod91,44075.755494505494
1079,DC_cust28,Cust_cust32,prod98,29234.093406593405
1080,DC_cust27,Cust_cust33,prod1,2580.0686813186812
1081,DC_cust27,Cust_cust33,prod23,1724.7252747252746
1082,DC_cust27,Cust_cust33,prod26,2138.85989010989
1083,DC_cust27,Cust_cust33,prod28,1352.706043956044
1084,DC_cust27,Cust_cust33,prod29,7181.675824175825
1085,DC_cust27,Cust_cust33,prod34,1982.4313186813188
1086,DC_cust27,Cust_cust33,prod39,1603.392857142857
1087,DC_cust27,Cust_cust33,prod43,7347.129120879121
1088,DC_cust27,Cust_cust33,prod44,5997.431318681319
1089,DC_cust27,Cust_cust33,prod46,14495.714285714286
1090,DC_cust27,Cust_cust33,prod48,2864.8489010989015
1091,DC_cust27,Cust_cust33,prod51,5641.456043956045
1092,DC_cust27,Cust_cust33,prod54,2053.6263736263736
1093,DC_cust27,Cust_cust33,prod60,1301.565934065934
1094,DC_cust27,Cust_cust33,prod63,1622.4450549450548
1095,DC_cust27,Cust_cust33,prod68,2136.8543956043954
1096,DC_cust27,Cust_cust33,prod71,2852.815934065934
1097,DC_cust27,Cust_cust33,prod73,1435.934065934066
1098,DC_cust27,Cust_cust33,prod74,2393.5576923076924
1099,DC_cust27,Cust_cust33,prod79,1823.9972527472528
1100,DC_cust27,Cust_cust33,prod81,2405.5906593406594
1101,DC_cust27,Cust_cust33,prod89,1667.5686813186812
1102,DC_cust27,Cust_cust33,prod91,10058.557692307691
1103,DC_cust27,Cust_cust33,prod98,6605.096153846153
1104,DC_cust18,Cust_cust34,prod1,36649.40934065934
1105,DC_cust18,Cust_cust34,prod23,24224.368131868134
1106,DC_cust18,Cust_cust34,prod26,30727.184065934063
1107,DC_cust18,Cust_cust34,prod28,19865.42582417582
1108,DC_cust18,Cust_cust34,prod29,98424.6565934066
1109,DC_cust18,Cust_cust34,prod34,28022.774725274725
1110,DC_cust18,Cust_cust34,prod39,23117.335164835164
1111,DC_cust18,Cust_cust34,prod43,100067.15659340659
1112,DC_cust18,Cust_cust34,prod44,82479.97252747254
1113,DC_cust18,Cust_cust34,prod46,195376.27747252746
1114,DC_cust18,Cust_cust34,prod48,40172.06043956044
1115,DC_cust18,Cust_cust34,prod51,77463.22802197802
1116,DC_cust18,Cust_cust34,prod54,29804.656593406595
1117,DC_cust18,Cust_cust34,prod60,18666.14010989011
1118,DC_cust18,Cust_cust34,prod63,23219.615384615383
1119,DC_cust18,Cust_cust34,prod68,30517.60989010989
1120,DC_cust18,Cust_cust34,prod71,39870.23351648352
1121,DC_cust18,Cust_cust34,prod73,20342.733516483513
1122,DC_cust18,Cust_cust34,prod74,33513.818681318684
1123,DC_cust18,Cust_cust34,prod79,25787.6510989011
1124,DC_cust18,Cust_cust34,prod81,34369.16208791209
1125,DC_cust18,Cust_cust34,prod89,23702.93956043956
1126,DC_cust18,Cust_cust34,prod91,136015.6456043956
1127,DC_cust18,Cust_cust34,prod98,90547.07417582416
1128,DC_cust28,Cust_cust35,prod1,28431.895604395602
1129,DC_cust28,Cust_cust35,prod23,18806.524725274725
1130,DC_cust28,Cust_cust35,prod26,23847.335164835164
1131,DC_cust28,Cust_cust35,prod28,15395.178571428574
1132,DC_cust28,Cust_cust35,prod29,76378.25549450549
1133,DC_cust28,Cust_cust35,prod34,21738.557692307688
1134,DC_cust28,Cust_cust35,prod39,17798.763736263736
1135,DC_cust28,Cust_cust35,prod43,77703.88736263737
1136,DC_cust28,Cust_cust35,prod44,64078.557692307695
1137,DC_cust28,Cust_cust35,prod46,151931.24999999997
1138,DC_cust28,Cust_cust35,prod48,31142.321428571428
1139,DC_cust28,Cust_cust35,prod51,60155.81043956044
1140,DC_cust28,Cust_cust35,prod54,23150.42582417583
1141,DC_cust28,Cust_cust35,prod60,14525.796703296703
1142,DC_cust28,Cust_cust35,prod63,17987.28021978022
1143,DC_cust28,Cust_cust35,prod68,23669.8489010989
1144,DC_cust28,Cust_cust35,prod71,30756.263736263736
1145,DC_cust28,Cust_cust35,prod73,15738.11813186813
1146,DC_cust28,Cust_cust35,prod74,25952.101648351647
1147,DC_cust28,Cust_cust35,prod79,20032.884615384617
1148,DC_cust28,Cust_cust35,prod81,26544.725274725275
1149,DC_cust28,Cust_cust35,prod89,18383.365384615383
1150,DC_cust28,Cust_cust35,prod91,105578.2554945055
1151,DC_cust28,Cust_cust35,prod98,70266.51098901097
1152,DC_cust2,Cust_cust36,prod1,34121.48351648352
1153,DC_cust2,Cust_cust36,prod23,22671.11263736264
1154,DC_cust2,Cust_cust36,prod26,28677.56868131868
1155,DC_cust2,Cust_cust36,prod28,18570.879120879123
1156,DC_cust2,Cust_cust36,prod29,91700.23351648351
1157,DC_cust2,Cust_cust36,prod34,26182.733516483517
1158,DC_cust2,Cust_cust36,prod39,21412.664835164836
1159,DC_cust2,Cust_cust36,prod43,93376.82692307694
1160,DC_cust2,Cust_cust36,prod44,76903.69505494506
1161,DC_cust2,Cust_cust36,prod46,182503.00824175825
1162,DC_cust2,Cust_cust36,prod48,37514.78021978022
1163,DC_cust2,Cust_cust36,prod51,72412.39010989011
1164,DC_cust2,Cust_cust36,prod54,27901.442307692305
1165,DC_cust2,Cust_cust36,prod60,17369.58791208791
1166,DC_cust2,Cust_cust36,prod63,21676.38736263736
1167,DC_cust2,Cust_cust36,prod68,28477.019230769227
1168,DC_cust2,Cust_cust36,prod71,37074.57417582418
1169,DC_cust2,Cust_cust36,prod73,19066.236263736264
1170,DC_cust2,Cust_cust36,prod74,31262.6510989011
1171,DC_cust2,Cust_cust36,prod79,24106.043956043955
1172,DC_cust2,Cust_cust36,prod81,31977.609890109892
1173,DC_cust2,Cust_cust36,prod89,22074.478021978022
1174,DC_cust2,Cust_cust36,prod91,127043.06318681317
1175,DC_cust2,Cust_cust36,prod98,84575.71428571429
1176,DC_cust5,Cust_cust37,prod1,160118.6813186813
1177,DC_cust5,Cust_cust37,prod23,106765.50824175825
1178,DC_cust5,Cust_cust37,prod26,134430.3021978022
1179,DC_cust5,Cust_cust37,prod28,88001.0989010989
1180,DC_cust5,Cust_cust37,prod29,425884.8076923077
1181,DC_cust5,Cust_cust37,prod34,123155.41208791207
1182,DC_cust5,Cust_cust37,prod39,101492.06043956045
1183,DC_cust5,Cust_cust37,prod43,433092.55494505493
1184,DC_cust5,Cust_cust37,prod44,357373.1043956044
1185,DC_cust5,Cust_cust37,prod46,843483.9148351649
1186,DC_cust5,Cust_cust37,prod48,175714.40934065936
1187,DC_cust5,Cust_cust37,prod51,335998.54395604396
1188,DC_cust5,Cust_cust37,prod54,131108.20054945056
1189,DC_cust5,Cust_cust37,prod60,82706.59340659341
1190,DC_cust5,Cust_cust37,prod63,102406.56593406593
1191,DC_cust5,Cust_cust37,prod68,133969.03846153847
1192,DC_cust5,Cust_cust37,prod71,173828.24175824178
1193,DC_cust5,Cust_cust37,prod73,90033.66758241758
1194,DC_cust5,Cust_cust37,prod74,146892.44505494507
1195,DC_cust5,Cust_cust37,prod79,113682.45879120879
1196,DC_cust5,Cust_cust37,prod81,149881.63461538462
1197,DC_cust5,Cust_cust37,prod89,104313.79120879121
1198,DC_cust5,Cust_cust37,prod91,587584.8214285715
1199,DC_cust5,Cust_cust37,prod98,392125.31593406596
1200,DC_cust38,Cust_cust38,prod1,34120.480769230766
1201,DC_cust38,Cust_cust38,prod23,22567.829670329673
1202,DC_cust38,Cust_cust38,prod26,28492.06043956044
1203,DC_cust38,Cust_cust38,prod28,18423.47527472527
1204,DC_cust38,Cust_cust38,prod29,91607.98076923078
1205,DC_cust38,Cust_cust38,prod34,26127.582417582416
1206,DC_cust38,Cust_cust38,prod39,21431.717032967033
1207,DC_cust38,Cust_cust38,prod43,93095.05494505494
1208,DC_cust38,Cust_cust38,prod44,76700.13736263735
1209,DC_cust38,Cust_cust38,prod46,181958.5164835165
1210,DC_cust38,Cust_cust38,prod48,37437.568681318684
1211,DC_cust38,Cust_cust38,prod51,72120.59065934065
1212,DC_cust38,Cust_cust38,prod54,27754.03846153846
1213,DC_cust38,Cust_cust38,prod60,17318.447802197803
1214,DC_cust38,Cust_cust38,prod63,21600.178571428572
1215,DC_cust38,Cust_cust38,prod68,28438.914835164836
1216,DC_cust38,Cust_cust38,prod71,37095.631868131866
1217,DC_cust38,Cust_cust38,prod73,19084.285714285717
1218,DC_cust38,Cust_cust38,prod74,31336.854395604394
1219,DC_cust38,Cust_cust38,prod79,24096.016483516483
1220,DC_cust38,Cust_cust38,prod81,31898.39285714286
1221,DC_cust38,Cust_cust38,prod89,22150.686813186814
1222,DC_cust38,Cust_cust38,prod91,126489.54670329671
1223,DC_cust38,Cust_cust38,prod98,84169.60164835164
1224,DC_cust17,Cust_cust39,prod1,46422.18406593406
1225,DC_cust17,Cust_cust39,prod23,31001.936813186814
1226,DC_cust17,Cust_cust39,prod26,38912.60989010989
1227,DC_cust17,Cust_cust39,prod28,25479.807692307695
1228,DC_cust17,Cust_cust39,prod29,123037.08791208791
1229,DC_cust17,Cust_cust39,prod34,35638.64010989011
1230,DC_cust17,Cust_cust39,prod39,29401.552197802197
1231,DC_cust17,Cust_cust39,prod43,125069.65659340659
1232,DC_cust17,Cust_cust39,prod44,103276.95054945054
1233,DC_cust17,Cust_cust39,prod46,243579.34065934067
1234,DC_cust17,Cust_cust39,prod48,50872.37637362638
1235,DC_cust17,Cust_cust39,prod51,97140.13736263735
1236,DC_cust17,Cust_cust39,prod54,37963.00824175824
1237,DC_cust17,Cust_cust39,prod60,24012.788461538465
1238,DC_cust17,Cust_cust39,prod63,29657.252747252747
1239,DC_cust17,Cust_cust39,prod68,38783.25549450549
1240,DC_cust17,Cust_cust39,prod71,50249.670329670334
1241,DC_cust17,Cust_cust39,prod73,26141.620879120877
1242,DC_cust17,Cust_cust39,prod74,42538.54395604396
1243,DC_cust17,Cust_cust39,prod79,33021.46978021978
1244,DC_cust17,Cust_cust39,prod81,43405.92032967033
1245,DC_cust17,Cust_cust39,prod89,30250.87912087912
1246,DC_cust17,Cust_cust39,prod91,169728.00824175825
1247,DC_cust17,Cust_cust39,prod98,113385.6456043956
1248,DC_cust2,Cust_cust40,prod1,121331.41483516483
1249,DC_cust2,Cust_cust40,prod23,80842.48626373627
1250,DC_cust2,Cust_cust40,prod26,101720.68681318681
1251,DC_cust2,Cust_cust40,prod28,66354.79395604396
1252,DC_cust2,Cust_cust40,prod29,323630.65934065933
1253,DC_cust2,Cust_cust40,prod34,93171.26373626373
1254,DC_cust2,Cust_cust40,prod39,76525.65934065936
1255,DC_cust2,Cust_cust40,prod43,329104.6565934066
1256,DC_cust2,Cust_cust40,prod44,271455.71428571426
1257,DC_cust2,Cust_cust40,prod46,641544.6565934066
1258,DC_cust2,Cust_cust40,prod48,133136.75824175825
1259,DC_cust2,Cust_cust40,prod51,255122.96703296702
1260,DC_cust2,Cust_cust40,prod54,99191.75824175825
1261,DC_cust2,Cust_cust40,prod60,62296.67582417583
1262,DC_cust2,Cust_cust40,prod63,77339.89010989011
1263,DC_cust2,Cust_cust40,prod68,101465.98901098901
1264,DC_cust2,Cust_cust40,prod71,131796.08516483518
1265,DC_cust2,Cust_cust40,prod73,67980.24725274726
1266,DC_cust2,Cust_cust40,prod74,111261.82692307694
1267,DC_cust2,Cust_cust40,prod79,86085.85164835164
1268,DC_cust2,Cust_cust40,prod81,113673.43406593408
1269,DC_cust2,Cust_cust40,prod89,78891.1401098901
1270,DC_cust2,Cust_cust40,prod91,446715.87912087917
1271,DC_cust2,Cust_cust40,prod98,297843.0082417583
1272,DC_cust6,Cust_cust41,prod1,94564.07967032967
1273,DC_cust6,Cust_cust41,prod23,62796.043956043955
1274,DC_cust6,Cust_cust41,prod26,79306.27747252746
1275,DC_cust6,Cust_cust41,prod28,51655.52197802198
1276,DC_cust6,Cust_cust41,prod29,252834.6978021978
1277,DC_cust6,Cust_cust41,prod34,72531.71703296703
1278,DC_cust6,Cust_cust41,prod39,59577.22527472528
1279,DC_cust6,Cust_cust41,prod43,257283.88736263735
1280,DC_cust6,Cust_cust41,prod44,212081.04395604396
1281,DC_cust6,Cust_cust41,prod46,502281.1126373626
1282,DC_cust6,Cust_cust41,prod48,103805.39835164836
1283,DC_cust6,Cust_cust41,prod51,199193.73626373627
1284,DC_cust6,Cust_cust41,prod54,77264.68406593408
1285,DC_cust6,Cust_cust41,prod60,48561.043956043955
1286,DC_cust6,Cust_cust41,prod63,60151.79945054945
1287,DC_cust6,Cust_cust41,prod68,78858.04945054946
1288,DC_cust6,Cust_cust41,prod71,102658.25549450549
1289,DC_cust6,Cust_cust41,prod73,52838.76373626374
1290,DC_cust6,Cust_cust41,prod74,86676.46978021978
1291,DC_cust6,Cust_cust41,prod79,66917.33516483515
1292,DC_cust6,Cust_cust41,prod81,88500.46703296705
1293,DC_cust6,Cust_cust41,prod89,61438.32417582417
1294,DC_cust6,Cust_cust41,prod91,349474.4642857142
1295,DC_cust6,Cust_cust41,prod98,232950.21978021975
1296,DC_cust3,Cust_cust42,prod1,470792.8434065934
1297,DC_cust3,Cust_cust42,prod23,314575.8516483517
1298,DC_cust3,Cust_cust42,prod26,395578.7774725274
1299,DC_cust3,Cust_cust42,prod28,259207.15659340663
1300,DC_cust3,Cust_cust42,prod29,1249367.9258241758
1301,DC_cust3,Cust_cust42,prod34,362440.9890109891
1302,DC_cust3,Cust_cust42,prod39,298750.4945054944
1303,DC_cust3,Cust_cust42,prod43,1270318.324175824
1304,DC_cust3,Cust_cust42,prod44,1048520.6593406594
1305,DC_cust3,Cust_cust42,prod46,2472691.4972527474
1306,DC_cust3,Cust_cust42,prod48,516301.52472527465
1307,DC_cust3,Cust_cust42,prod51,985715.5906593408
1308,DC_cust3,Cust_cust42,prod54,385659.60164835164
1309,DC_cust3,Cust_cust42,prod60,243940.32967032964
1310,DC_cust3,Cust_cust42,prod63,301265.3846153846
1311,DC_cust3,Cust_cust42,prod68,394097.7197802198
1312,DC_cust3,Cust_cust42,prod71,510942.8434065934
1313,DC_cust3,Cust_cust42,prod73,265486.35989010986
1314,DC_cust3,Cust_cust42,prod74,431816.0576923076
1315,DC_cust3,Cust_cust42,prod79,335048.94230769225
1316,DC_cust3,Cust_cust42,prod81,440983.1730769232
1317,DC_cust3,Cust_cust42,prod89,307261.81318681315
1318,DC_cust3,Cust_cust42,prod91,1723054.6978021977
1319,DC_cust3,Cust_cust42,prod98,1150510.0824175826
1320,DC_cust18,Cust_cust43,prod1,318206.7994505495
1321,DC_cust18,Cust_cust43,prod23,212489.16208791212
1322,DC_cust18,Cust_cust43,prod26,267380.5494505495
1323,DC_cust18,Cust_cust43,prod28,174841.0164835165
1324,DC_cust18,Cust_cust43,prod29,845218.6675824175
1325,DC_cust18,Cust_cust43,prod34,244851.82692307694
1326,DC_cust18,Cust_cust43,prod39,201708.62637362632
1327,DC_cust18,Cust_cust43,prod43,859568.9835164835
1328,DC_cust18,Cust_cust43,prod44,709285.2472527472
1329,DC_cust18,Cust_cust43,prod46,1673563.1043956045
1330,DC_cust18,Cust_cust43,prod48,348926.96428571426
1331,DC_cust18,Cust_cust43,prod51,666896.1126373628
1332,DC_cust18,Cust_cust43,prod54,260455.5769230769
1333,DC_cust18,Cust_cust43,prod60,164511.71703296702
1334,DC_cust18,Cust_cust43,prod63,203398.2554945055
1335,DC_cust18,Cust_cust43,prod68,266219.36813186813
1336,DC_cust18,Cust_cust43,prod71,345246.8818681318
1337,DC_cust18,Cust_cust43,prod73,179095.6730769231
1338,DC_cust18,Cust_cust43,prod74,291784.40934065933
1339,DC_cust18,Cust_cust43,prod79,226078.3928571429
1340,DC_cust18,Cust_cust43,prod81,297874.0934065934
1341,DC_cust18,Cust_cust43,prod89,207430.30219780223
1342,DC_cust18,Cust_cust43,prod91,1166008.5439560441
1343,DC_cust18,Cust_cust43,prod98,778306.3461538461
1344,DC_cust38,Cust_cust44,prod1,292814.23076923075
1345,DC_cust38,Cust_cust44,prod23,194954.12087912086
1346,DC_cust38,Cust_cust44,prod26,245639.98626373627
1347,DC_cust38,Cust_cust44,prod28,160370.37087912086
1348,DC_cust38,Cust_cust44,prod29,779707.184065934
1349,DC_cust38,Cust_cust44,prod34,224837.99450549454
1350,DC_cust38,Cust_cust44,prod39,185174.32692307694
1351,DC_cust38,Cust_cust44,prod43,792957.4862637363
1352,DC_cust38,Cust_cust44,prod44,654226.4010989012
1353,DC_cust38,Cust_cust44,prod46,1545373.901098901
1354,DC_cust38,Cust_cust44,prod48,321039.5604395604
1355,DC_cust38,Cust_cust44,prod51,614960.8241758241
1356,DC_cust38,Cust_cust44,prod54,239207.36263736262
1357,DC_cust38,Cust_cust44,prod60,150776.08516483518
1358,DC_cust38,Cust_cust44,prod63,186793.76373626367
1359,DC_cust38,Cust_cust44,prod68,244746.53846153844
1360,DC_cust38,Cust_cust44,prod71,317677.3489010989
1361,DC_cust38,Cust_cust44,prod73,164141.7032967033
1362,DC_cust38,Cust_cust44,prod74,268275.0
1363,DC_cust38,Cust_cust44,prod79,207745.16483516482
1364,DC_cust38,Cust_cust44,prod81,273897.4038461538
1365,DC_cust38,Cust_cust44,prod89,190534.010989011
1366,DC_cust38,Cust_cust44,prod91,1076274.6978021977
1367,DC_cust38,Cust_cust44,prod98,717834.6703296704
1368,DC_cust2,Cust_cust45,prod1,299368.1868131868
1369,DC_cust2,Cust_cust45,prod23,199764.2994505494
1370,DC_cust2,Cust_cust45,prod26,251307.5137362637
1371,DC_cust2,Cust_cust45,prod28,164468.59890109897
1372,DC_cust2,Cust_cust45,prod29,794268.0769230769
1373,DC_cust2,Cust_cust45,prod34,230244.8076923077
1374,DC_cust2,Cust_cust45,prod39,189716.77197802195
1375,DC_cust2,Cust_cust45,prod43,807871.3461538462
1376,DC_cust2,Cust_cust45,prod44,666542.1428571428
1377,DC_cust2,Cust_cust45,prod46,1572390.9203296702
1378,DC_cust2,Cust_cust45,prod48,328091.8818681318
1379,DC_cust2,Cust_cust45,prod51,626593.695054945
1380,DC_cust2,Cust_cust45,prod54,244910.989010989
1381,DC_cust2,Cust_cust45,prod60,154797.1016483516
1382,DC_cust2,Cust_cust45,prod63,191283.06318681315
1383,DC_cust2,Cust_cust45,prod68,250296.7445054945
1384,DC_cust2,Cust_cust45,prod71,324722.6510989011
1385,DC_cust2,Cust_cust45,prod73,168417.4175824176
1386,DC_cust2,Cust_cust45,prod74,274419.8351648351
1387,DC_cust2,Cust_cust45,prod79,212712.7747252747
1388,DC_cust2,Cust_cust45,prod81,280104.4093406594
1389,DC_cust2,Cust_cust45,prod89,195058.4065934066
1390,DC_cust2,Cust_cust45,prod91,1095552.5137362636
1391,DC_cust2,Cust_cust45,prod98,731461.0027472528
1392,DC_cust30,Cust_cust46,prod1,380811.3186813187
1393,DC_cust30,Cust_cust46,prod23,254675.74175824175
1394,DC_cust30,Cust_cust46,prod26,319994.69780219777
1395,DC_cust30,Cust_cust46,prod28,209852.93956043958
1396,DC_cust30,Cust_cust46,prod29,1009008.4065934066
1397,DC_cust30,Cust_cust46,prod34,293295.5494505494
1398,DC_cust30,Cust_cust46,prod39,241826.53846153844
1399,DC_cust30,Cust_cust46,prod43,1026013.9972527473
1400,DC_cust30,Cust_cust46,prod44,847020.6043956045
1401,DC_cust30,Cust_cust46,prod46,1996084.7252747251
1402,DC_cust30,Cust_cust46,prod48,417468.75
1403,DC_cust30,Cust_cust46,prod51,796338.75
1404,DC_cust30,Cust_cust46,prod54,312009.8214285714
1405,DC_cust30,Cust_cust46,prod60,197502.10164835164
1406,DC_cust30,Cust_cust46,prod63,243954.36813186813
1407,DC_cust30,Cust_cust46,prod68,318844.54670329666
1408,DC_cust30,Cust_cust46,prod71,413191.0302197803
1409,DC_cust30,Cust_cust46,prod73,214971.96428571426
1410,DC_cust30,Cust_cust46,prod74,349321.04395604396
1411,DC_cust30,Cust_cust46,prod79,271078.68131868134
1412,DC_cust30,Cust_cust46,prod81,356723.3241758241
1413,DC_cust30,Cust_cust46,prod89,248706.38736263735
1414,DC_cust30,Cust_cust46,prod91,1391298.7774725277
1415,DC_cust30,Cust_cust46,prod98,929336.1263736264
1416,DC_cust6,Cust_cust47,prod1,159852.9532967033
1417,DC_cust6,Cust_cust47,prod23,106341.34615384616
1418,DC_cust6,Cust_cust47,prod26,133948.9835164835
1419,DC_cust6,Cust_cust47,prod28,87340.28846153847
1420,DC_cust6,Cust_cust47,prod29,426370.1373626374
1421,DC_cust6,Cust_cust47,prod34,122645.01373626372
1422,DC_cust6,Cust_cust47,prod39,101051.85439560439
1423,DC_cust6,Cust_cust47,prod43,433748.3516483517
1424,DC_cust6,Cust_cust47,prod44,357617.77472527476
1425,DC_cust6,Cust_cust47,prod46,845651.8543956043
1426,DC_cust6,Cust_cust47,prod48,175291.25000000003
1427,DC_cust6,Cust_cust47,prod51,336195.0824175824
1428,DC_cust6,Cust_cust47,prod54,130730.16483516485
1429,DC_cust6,Cust_cust47,prod60,82145.05494505494
1430,DC_cust6,Cust_cust47,prod63,101673.55769230769
